city,AQI,dominant pollutant,O3,SO2,PM2.5,PM10,CO,NO2,NO,NOX,C6H6,NMHC
Barranquilla,38,PM2.5,40,0,8,12,135,1,0,0,0,0
Maracaibo,58,PM2.5,35,12,16,25,285,14,0,0,0,0
Gujranwala,179,PM2.5,19,7,107,172,1051,19,5,36,1,0
Rawalpindi,154,PM2.5,10,5,59,89,1647,44,0,0,0,0
Peshawar,154,PM2.5,11,2,59,87,1919,28,0,0,0,0
Taoyuan,56,PM2.5,41,2,14,27,93,10,1,4,0,0
Agra,190,PM2.5,4,15,141,291,4177,26,124,206,2,0
Hohhot,147,PM2.5,3,7,42,90,1452,31,0,0,0,0
Baotou,123,PM2.5,2,9,47,114,2242,38,0,0,0,0
Vadodara,108,PM2.5,9,1,37,73,1743,17,13,43,5,0
Kannur,129,PM2.5,9,1,49,95,790,25,7,22,0,0
Liuzhou,22,O3,31,3,5,10,144,6,2,8,0,0
Visakhapatnam,54,PM2.5,7,6,13,29,477,13,4,17,1,0
Xuzhou,94,PM2.5,23,2,32,69,192,20,1,7,0,0
Daegu,31,O3,43,2,6,12,305,6,0,2,0,0
Naples,64,PM2.5,15,1,12,22,642,49,0,0,1,0
Amman,84,PM10,34,2,21,128,425,26,18,39,1,0
Tijuana,102,PM2.5,10,0,37,40,966,55,66,101,0,0
Nashik,131,PM2.5,15,0,52,68,480,26,2,10,1,0
Grande Vitoria,30,PM2.5,19,1,7,12,288,16,10,25,1,0
Vijayawada,57,PM2.5,1,4,11,22,788,9,2,11,1,0
Brussels,77,PM2.5,1,1,26,37,500,16,43,10,1,0
Mecca,112,PM2.5,0,46,50,122,181,78,0,0,0,0
Hiroshima,112,PM2.5,0,46,50,122,181,78,0,0,0,0
Perth,15,PM2.5,13,1,2,3,66,2,0,0,0,0
Multan,153,PM2.5,22,9,60,92,374,8,0,0,0,0
Yangzhou,135,PM2.5,1,5,47,131,778,50,0,0,0,0
Minsk,28,PM2.5,23,1,6,10,151,5,0,0,0,0
Bursa,166,PM2.5,2,4,83,84,3045,32,0,0,0,0
Baoding,56,PM2.5,31,0,15,30,153,16,2,6,0,0
Putian,22,O3,26,0,5,9,76,0,0,0,0,0
Taizhou Zhejiang,22,O3,26,0,5,9,76,0,0,0,0,0
Vienna,67,PM2.5,5,0,23,37,259,29,0,17,1,0
Kollam,104,PM2.5,5,1,35,38,870,16,5,35,1,0
Valencia,61,PM2.5,25,1,19,24,205,28,4,17,0,0
Rajkot,128,PM2.5,30,1,48,77,327,14,0,0,0,0
Haikou,56,PM2.5,38,4,17,34,417,3,0,0,0,0
Baixada Santista,107,PM10,51,2,17,165,525,46,0,0,1,0
Yancheng Jiangsu,91,PM2.5,26,2,30,77,334,31,1,16,0,0
Daqing,34,PM2.5,26,1,8,19,241,3,0,0,0,0
Rabat,35,O3,37,1,7,13,125,4,0,0,0,0
West Yorkshire,78,PM2.5,6,1,31,31,220,54,69,105,0,0
Semarang,94,PM2.5,19,0,26,45,561,39,0,0,0,0
Quito,29,PM2.5,33,0,6,8,235,7,0,0,0,0
Panama City,29,PM2.5,33,0,6,8,235,7,0,0,0,0
Hyderabad,154,PM2.5,6,2,65,198,937,36,11,26,4,0
Ludhiana,312,PM10,7,4,211,376,1951,64,88,174,3,0
La Paz,35,O3,44,0,4,10,102,0,0,0,0,0
Lianyungang,118,PM2.5,14,18,49,71,413,30,0,0,0,0
Davao City,62,PM2.5,21,0,16,30,98,4,0,0,0,0
Leon de los Aldamas,45,PM2.5,46,1,13,13,140,1,0,0,0,0
Zhuhai,62,PM2.5,3,0,20,36,395,21,6,14,0,100
Turin,88,PM2.5,9,1,32,56,524,55,13,5,1,0
Bucharest,60,PM2.5,12,3,16,20,218,23,15,0,1,0
Adana,148,PM2.5,19,4,61,118,751,42,0,0,0,0
Warsaw,84,PM2.5,7,0,28,35,485,24,0,22,1,0
Hamburg,55,PM2.5,15,1,13,37,229,30,11,33,0,0
Datong,47,PM2.5,30,1,15,23,239,11,0,8,0,0
Budapest,87,PM2.5,6,1,28,43,247,38,0,24,0,0
Madurai,125,PM2.5,8,3,44,50,992,16,2,20,0,0
Quanzhou,81,PM2.5,25,2,26,43,349,9,1,8,0,0
Palembang,92,PM2.5,11,1,32,51,322,29,0,0,0,0
Santa Cruz,53,NO2,18,1,13,41,726,56,39,61,0,0
Gaziantep,151,PM2.5,19,10,59,96,1153,48,0,0,0,0
Sharjah,109,PM2.5,21,6,38,75,355,60,0,0,0,0
Phoenix,76,PM10,21,1,19,100,336,47,50,0,0,0
Lyon,70,PM2.5,4,1,20,41,181,37,13,5,0,0
Meerut,441,PM10,15,7,219,584,1717,64,129,175,1,0
Tokyo,46,PM2.5,21,1,10,41,202,29,1,13,0,111
Delhi,238,PM2.5,4,7,215,413,4405,56,71,104,10,0
Shanghai,103,PM2.5,2,2,35,73,874,39,0,0,0,0
Sao Paulo,97,O3,69,1,18,47,243,35,0,0,6,0
Mexico City,65,PM2.5,55,2,20,31,345,25,0,0,0,0
Dhaka,238,PM2.5,1,9,196,200,1134,18,15,44,0,0
Cairo,104,PM2.5,4,33,39,57,486,36,0,0,0,0
Beijing,152,PM2.5,1,1,60,135,802,52,0,0,0,0
Mumbai,96,PM2.5,23,6,32,77,516,34,5,19,3,0
Osaka,34,PM10,28,0,5,36,194,16,4,11,0,0
Karachi,67,PM2.5,34,3,19,41,325,8,0,0,0,0
Chongqing,121,PM2.5,2,5,42,99,1210,29,0,0,0,0
Istanbul,128,PM2.5,6,4,46,83,2217,41,0,0,0,0
Buenos Aires,63,PM2.5,26,5,18,28,98,26,0,0,0,0
Kolkata,189,PM2.5,18,5,133,246,982,29,100,83,23,0
Manila,56,PM2.5,24,0,14,37,140,21,0,0,0,0
Tianjin,163,PM2.5,2,4,83,141,759,52,0,0,0,0
Guangzhou,87,PM2.5,10,3,29,67,548,31,0,0,0,0
Rio de Janeiro,135,O3,56,4,37,56,371,44,0,0,0,0
Lahore,180,PM2.5,7,5,111,236,916,21,5,36,1,0
Bangalore,104,PM2.5,6,4,31,107,337,40,7,26,0,0
Moscow,66,PM2.5,1,1,22,32,478,36,50,0,0,0
Shenzhen,70,PM2.5,25,3,22,59,288,14,0,0,0,0
Chennai,71,PM2.5,8,2,22,26,770,16,3,6,0,0
Bogota,29,PM2.5,26,0,8,29,189,18,17,32,0,0
Paris,56,PM2.5,4,1,14,33,350,27,17,18,0,0
Jakarta,46,PM2.5,5,2,6,26,1061,21,0,0,0,0
Lima,121,PM2.5,6,5,32,32,131,17,0,0,0,0
Bangkok,70,PM2.5,2,1,18,32,822,14,0,0,0,0
Hyderabad,154,PM2.5,6,2,65,198,937,36,11,26,4,0
Seoul,44,PM2.5,38,3,11,17,469,14,0,0,0,0
Nagoya,54,PM2.5,32,1,16,33,192,33,1,4,0,58
London,62,PM2.5,2,1,15,31,988,40,73,99,0,0
Chengdu,83,PM2.5,10,3,29,59,500,27,0,0,0,0
Nanjing,131,PM2.5,2,4,58,153,659,62,0,0,0,0
Ho Chi Minh City,98,PM2.5,7,3,19,91,1057,49,0,0,0,0
Wuhan,120,PM2.5,3,3,46,98,899,69,0,0,0,0
Xi-an Shaanxi,158,PM2.5,13,3,71,180,880,18,321,37,36,0
Ahmedabad,152,PM2.5,3,7,55,134,1134,35,11,19,2,0
New York City,37,PM2.5,26,0,9,25,117,32,7,15,0,0
Kuala Lumpur,129,PM2.5,5,4,40,65,1086,40,0,0,0,0
Hangzhou,81,PM2.5,2,3,25,93,1009,31,0,0,0,0
Hong Kong,72,PM2.5,24,7,23,49,579,25,0,0,0,0
Surat,185,PM2.5,17,10,113,182,1344,15,11,32,8,0
Dongguan,72,PM2.5,19,4,22,51,430,17,0,0,0,0
Suzhou,63,PM2.5,23,0,18,38,131,14,0,0,0,0
Foshan,75,PM2.5,8,2,24,51,519,37,0,0,0,0
Riyadh,156,PM2.5,6,15,65,185,185,42,0,0,0,0
Shenyang,123,PM2.5,2,11,45,68,771,32,0,0,0,0
Santiago,88,PM10,42,2,29,138,469,38,0,0,0,0
Pune,168,PM2.5,5,44,92,165,1626,36,13,37,3,0
Madrid,60,PM2.5,10,1,18,38,300,54,12,39,1,0
Haerbin,36,PM2.5,24,4,10,17,446,8,0,0,0,0
Toronto,47,PM2.5,21,1,10,23,206,18,6,11,0,0
Belo Horizonte,65,PM2.5,40,2,19,26,262,44,0,0,0,0
Singapore,92,PM2.5,14,18,40,64,414,37,0,0,0,0
Johannesburg,72,PM2.5,15,3,26,56,899,70,8,45,0,0
Dalian,45,PM10,30,1,9,53,228,16,2,5,0,0
Qingdao,97,PM2.5,8,6,39,75,443,28,0,0,0,0
Barcelona,74,PM2.5,30,0,21,34,291,34,8,21,1,0
Fukuoka,49,PM2.5,35,0,11,41,299,27,1,3,0,94
Ji-nan Shandong,114,PM2.5,25,5,42,82,483,35,0,0,0,0
Zhengzhou,156,PM2.5,25,5,68,109,285,22,0,0,0,0
Saint Petersburg,84,PM2.5,12,5,23,41,216,33,0,0,0,0
Alexandria,68,PM2.5,18,44,21,35,151,25,0,0,0,0
Guadalajara,58,PM2.5,42,3,19,29,159,15,0,0,0,0
Ankara,123,PM2.5,15,5,45,165,1460,139,0,0,0,0
Chittagong,123,PM2.5,30,2,43,62,319,4,7,21,1,0
Melbourne,17,PM2.5,15,1,2,9,292,9,0,0,0,0
Addis Ababa,68,PM2.5,27,1,22,47,2258,6,0,0,0,0
Sydney,40,PM2.5,5,0,11,47,180,30,0,0,0,0
Monterrey,58,PM2.5,58,7,16,25,276,16,0,0,0,0
Nairobi,58,PM2.5,58,7,16,25,276,16,0,0,0,0
Hanoi,93,PM2.5,16,5,34,65,459,47,0,0,0,0
Brasilia,56,PM2.5,42,1,15,23,179,16,0,0,0,0
Cape Town,55,PM2.5,15,2,14,41,671,34,1,3,0,0
Jiddah,109,PM2.5,7,56,42,68,207,65,0,0,0,0
Changsha,109,PM2.5,7,56,42,68,207,65,0,0,0,0
Kunming,58,PM2.5,5,3,15,18,598,10,0,0,0,0
Urumqi,81,PM2.5,30,3,26,84,676,17,0,0,0,0
Changchun,35,PM2.5,18,4,7,19,322,11,0,0,0,0
Xinbei,85,PM2.5,28,2,33,68,257,25,1,7,0,0
Shantou,71,PM2.5,23,4,20,22,202,8,0,0,0,0
Hefei,154,PM2.5,0,2,71,126,526,57,0,0,0,0
Rome,69,PM2.5,10,1,24,39,390,42,3,9,1,0
Ningbo,92,PM2.5,2,5,30,81,605,28,0,0,0,0
Tel Aviv,63,PM2.5,19,1,18,54,764,35,25,51,2,0
Montreal,44,PM2.5,26,0,11,27,172,16,1,5,0,0
Shijiazhuang,117,PM2.5,2,4,42,99,905,31,0,0,0,0
Recife,63,PM2.5,21,1,18,37,98,12,0,0,0,0
Porto Alegre,69,PM2.5,22,1,21,27,86,31,0,0,0,0
Fortaleza,70,PM2.5,19,1,22,32,98,12,0,0,0,0
Medellin,73,PM2.5,34,1,24,27,147,30,0,0,0,0
Jaipur,86,PM2.5,1,1,25,51,236,16,378,33,3,0
Los Angeles,61,PM2.5,12,1,17,71,751,54,29,89,0,90
Taiyuan Shanxi,96,PM2.5,39,2,33,60,121,21,1,4,0,0
Nanning,68,PM2.5,22,6,23,49,427,13,0,0,0,0
Ekurhuleni,84,PM2.5,17,8,30,69,1656,69,11,46,0,0
Salvador,58,PM2.5,27,0,15,33,122,32,0,0,0,0
Casablanca,37,PM2.5,31,4,9,15,133,9,0,0,0,0
Xiamen,90,PM2.5,9,5,29,42,1044,25,0,0,0,0
Lucknow,272,PM2.5,14,12,243,425,5578,64,291,338,28,0
Fuzhou Fujian,85,PM2.5,28,2,29,80,258,29,1,7,0,0
Changzhou,110,PM2.5,3,5,41,110,728,35,0,0,0,0
Kozhikode,79,PM2.5,4,2,19,52,419,4,30,34,0,0
Curitiba,52,PM2.5,42,1,13,25,134,14,0,0,0,0
Wenzhou,32,PM2.5,27,0,8,14,166,19,13,25,0,0
Nanchang,95,PM2.5,0,4,33,100,863,41,0,0,0,0
Malappuram,70,PM2.5,5,2,19,46,399,9,20,34,0,0
Berlin,81,PM2.5,4,1,24,48,350,30,14,7,1,0
Tangshan Hebei,81,PM2.5,4,1,24,48,350,30,14,7,1,0
Faisalabad,174,PM2.5,9,5,96,143,1258,28,0,0,0,0
Bekasi,61,PM2.5,2,2,14,53,1330,37,0,0,0,0
Kampala,166,PM2.5,32,1,87,87,779,4,0,0,0,0
Busan,40,O3,52,2,6,7,244,8,0,2,0,0
Guiyang,74,PM2.5,17,8,24,45,270,16,0,0,0,0
Campinas,64,PM2.5,65,1,20,35,304,22,0,0,0,0
Wuxi,30,PM10,33,1,4,35,207,3,2,5,0,0
Puebla,40,PM2.5,41,1,9,17,146,19,0,0,0,0
Thrissur,66,PM2.5,8,0,18,42,193,14,10,35,0,0
Kochi,50,PM2.5,4,2,8,16,1034,10,33,42,0,0
Kuwait City,133,PM2.5,31,5,46,153,201,42,0,0,0,0
Durban,103,PM2.5,22,1,39,61,90,36,0,0,0,0
Lanzhou,101,PM2.5,3,7,35,136,1316,47,0,0,0,0
Kanpur,248,PM10,4,4,188,446,6437,44,266,274,654,0
Athens,82,PM2.5,3,2,27,40,484,54,0,0,0,0
Milan,71,PM2.5,16,1,24,42,661,41,0,7,2,0
Indore,169,PM2.5,14,11,84,176,1160,38,9,35,2,0
Guayaquil,57,PM2.5,50,6,16,26,180,4,0,0,0,0
Izmir,158,PM2.5,6,3,73,101,1095,61,0,0,0,0
Kiev,83,PM2.5,8,3,28,42,221,40,0,0,0,0
Surabaya,96,PM2.5,7,10,34,48,730,25,0,0,0,0
Lisbon,74,PM2.5,20,0,21,37,211,36,0,0,0,0
Caracas,53,PM2.5,12,23,13,20,328,17,0,0,0,0
Zhongshan,79,PM2.5,31,2,24,75,290,32,1,11,0,0
Nagpur,160,PM2.5,26,2,74,129,1464,25,6,31,0,0
Shizuoka,31,O3,33,1,4,5,192,3,0,3,0,57
Dubai,139,PM2.5,30,5,48,87,316,50,0,0,0,0
Coimbatore,128,PM2.5,1,5,41,60,691,44,0,58,0,0
Depok,47,PM2.5,3,1,6,26,1183,19,0,0,0,0
Handan,125,PM2.5,0,2,46,87,1145,33,0,0,0,0
Incheon,48,PM2.5,49,3,12,23,491,6,0,0,0,0
Cali,53,PM2.5,20,0,13,21,103,29,0,0,0,0
Huaian,118,PM2.5,0,4,44,99,349,54,0,0,0,0
Manchester,21,O3,30,0,2,22,217,5,3,9,0,0
Goiania,60,PM2.5,39,0,16,26,173,23,0,0,0,0
Weifang,113,PM2.5,3,4,40,79,594,29,0,0,0,0
Taibei,86,PM2.5,28,2,29,54,214,23,1,8,0,0
Thiruvananthapuram,71,PM2.5,7,3,18,47,605,19,1,10,2,0
Zibo,30,PM2.5,27,0,7,29,162,18,1,5,0,0
Chicago,55,PM2.5,24,1,14,40,249,20,2,0,0,0
Sapporo,29,O3,34,0,2,3,490,5,3,9,0,31
Pretoria,58,PM2.5,32,28,14,57,1087,50,4,11,0,0
Shaoxing,72,PM2.5,2,2,21,71,612,21,0,0,0,0
Birmingham,69,PM2.5,2,2,24,35,258,56,51,90,0,0
Yantai,74,PM2.5,16,4,23,52,447,18,0,0,0,0
Bandung,77,PM2.5,1,0,23,81,2211,36,0,0,0,0
Vancouver,33,PM2.5,28,0,8,27,130,26,3,11,0,0
Huizhou,62,PM2.5,32,5,16,55,437,8,0,0,0,0
Toluca de Lerdo,54,PM2.5,45,3,14,26,352,21,0,0,0,0
Patna,305,PM10,38,7,199,431,1539,61,45,102,3,0
Luoyang,153,PM2.5,5,2,65,144,597,42,0,0,0,0
Bhopal,173,PM2.5,34,7,80,195,857,45,2,18,0,0
San Juan,23,O3,30,0,4,10,77,0,0,0,0,0
Brisbane,40,PM2.5,12,2,9,19,65,13,0,0,0,0
Tangerang,66,PM2.5,9,2,18,56,675,22,0,0,0,0
Medan,113,PM2.5,2,1,39,56,1048,16,0,0,0,0
Belem,54,PM2.5,26,1,15,24,113,20,0,0,0,0
Nashik,138,PM2.5,15,0,58,84,559,32,1,9,1,0
Grande Vitoria,29,PM2.5,17,1,7,9,309,16,9,26,1,0
Vijayawada,58,PM2.5,1,4,16,35,583,11,2,13,2,0
Brussels,76,PM2.5,1,1,23,34,462,18,51,8,1,0
Mecca,103,PM2.5,0,45,33,67,188,58,0,0,0,0
Hiroshima,31,O3,34,0,3,3,200,7,2,9,0,10
Perth,18,NO2,13,1,5,15,64,19,0,0,0,0
Multan,153,PM2.5,21,9,61,93,364,7,0,0,0,0
Yangzhou,135,PM2.5,1,5,50,129,841,54,0,0,0,0
Minsk,27,PM2.5,23,1,6,8,148,4,0,0,0,0
Bursa,173,PM2.5,8,4,121,121,2833,46,0,0,0,0
Baoding,56,PM2.5,34,0,15,31,157,15,1,4,0,0
Putian,23,O3,27,0,4,7,76,0,0,0,0,0
Taizhou Zhejiang,23,O3,27,0,4,7,76,0,0,0,0,0
Vienna,64,PM2.5,10,0,17,36,253,24,0,24,1,0
Kollam,102,PM2.5,5,1,35,48,847,9,2,19,1,0
Valencia,59,PM2.5,16,1,16,23,279,34,4,25,0,0
Rajkot,130,PM2.5,31,2,49,87,311,11,0,0,0,0
Haikou,60,PM2.5,34,3,19,48,417,3,0,0,0,0
Baixada Santista,114,PM10,38,2,15,198,689,61,0,0,1,0
Yancheng Jiangsu,93,PM2.5,15,2,33,60,319,31,1,16,0,0
Daqing,35,PM2.5,24,4,9,18,269,5,0,0,0,0
Rabat,34,O3,35,2,7,14,126,4,0,0,0,0
West Yorkshire,75,PM2.5,5,1,22,34,220,41,30,58,0,0
Semarang,92,PM2.5,18,0,30,48,553,35,0,0,0,0
Quito,27,O3,35,0,6,9,241,8,0,0,0,0
Panama City,27,O3,35,0,6,9,241,8,0,0,0,0
Hyderabad,152,PM2.5,7,1,55,171,847,37,13,27,4,0
Ludhiana,255,PM2.5,6,3,212,332,1369,55,90,173,3,0
La Paz,36,O3,44,0,4,10,101,0,0,0,0,0
Lianyungang,126,PM2.5,14,18,49,80,407,39,0,0,0,0
Davao City,68,PM2.5,22,0,24,27,96,7,0,0,0,0
Leon de los Aldamas,49,PM2.5,51,1,13,13,138,1,0,0,0,0
Zhuhai,65,PM2.5,5,0,21,36,400,22,7,13,0,80
Turin,95,PM2.5,4,2,36,68,792,54,13,14,1,0
Bucharest,57,PM2.5,14,3,14,20,236,35,33,0,1,0
Adana,151,PM2.5,18,5,60,114,1072,39,0,0,0,0
Warsaw,83,PM2.5,6,0,27,32,783,30,0,91,1,0
Hamburg,60,PM2.5,18,1,19,27,306,33,13,31,0,0
Datong,38,PM2.5,25,1,7,22,202,4,0,8,0,0
Benin City,38,PM2.5,0,0,0,0,0,0,0,0,0,0
Budapest,84,PM2.5,5,2,25,53,254,40,0,49,1,0
Madurai,110,PM2.5,14,2,31,37,1077,17,5,12,0,0
Quanzhou,80,PM2.5,21,3,26,42,437,10,1,10,0,0
Palembang,93,PM2.5,11,1,33,52,312,28,0,0,0,0
Santa Cruz,53,NO2,22,1,13,45,537,57,23,42,0,0
Gaziantep,156,PM2.5,11,13,76,114,1564,42,0,0,0,0
Sharjah,105,PM2.5,23,7,34,80,359,50,0,0,0,0
Phoenix,67,PM10,31,1,13,68,99,44,50,0,0,0
Lyon,70,PM2.5,4,0,21,44,233,34,13,7,1,0
Meerut,428,PM10,15,4,210,519,1652,59,68,105,1,0
Jiangmen,90,PM2.5,14,3,31,67,359,26,0,0,0,0
Can Tho,76,PM2.5,21,3,25,43,389,8,0,0,0,0
Raipur,157,PM2.5,11,15,57,103,750,17,7,24,0,0
Varanasi,195,PM2.5,2,6,139,232,3375,43,76,194,0,0
Xiangyang,107,PM2.5,25,7,38,70,477,14,0,0,0,0
Glasgow,41,PM2.5,36,1,7,16,134,8,2,5,0,0
Shiraz,52,PM2.5,29,0,13,31,175,15,7,16,0,0
La Laguna,16,O3,21,0,3,5,90,2,0,0,0,0
Cixi,119,PM2.5,2,3,43,76,891,29,0,0,0,0
Stockholm,56,PM2.5,19,0,14,40,595,26,0,0,0,0
Anshan,41,PM10,17,1,12,49,550,30,19,5,0,0
Auckland,38,PM2.5,17,2,8,32,61,14,0,0,0,0
Jamshedpur,180,PM2.5,19,24,115,192,2123,30,11,46,5,0
Yinchuan,124,PM2.5,2,4,44,135,1354,39,0,0,0,0
Jilin,36,PM2.5,26,5,7,20,435,7,0,0,0,0
Srinagar,91,PM2.5,38,3,28,39,481,4,0,0,0,0
Batam,58,PM2.5,20,14,18,18,403,19,0,0,0,0
Ulaanbaatar,58,PM2.5,20,14,18,18,403,19,0,0,0,0
Marseille,66,PM2.5,19,1,18,46,270,27,50,54,1,0
Makassar,52,PM2.5,21,2,13,19,388,4,0,0,0,0
Yichang,113,PM2.5,6,2,40,70,428,13,0,0,0,0
Aurangabad,124,PM2.5,8,7,45,75,672,8,1,4,2,0
Qinhuangdao,133,PM2.5,16,4,45,83,371,14,11,25,2,0
Philadelphia,64,PM2.5,32,1,16,75,161,17,2,6,0,0
Cordoba,15,PM2.5,19,0,4,6,95,0,0,0,0,0
Qiqihaer,25,O3,26,5,5,13,216,3,0,0,0,0
Xining,22,PM2.5,19,0,4,6,132,1,0,0,0,0
Karaj,19,O3,28,0,4,7,131,5,5,12,0,0
San Antonio,54,PM10,40,1,11,63,0,17,2,5,0,0
Calgary,33,PM10,29,0,7,40,368,17,1,8,0,0
Hengyang,103,PM2.5,1,6,34,70,375,23,0,0,0,0
Daejon,36,O3,39,0,7,15,117,8,0,1,0,0
Monrovia,52,PM2.5,23,1,14,52,392,38,11,38,0,80
Tiruppur,79,PM2.5,6,1,18,30,363,13,9,31,0,0
Rosario,55,PM2.5,32,1,14,24,83,9,0,0,0,0
Munich,41,PM2.5,4,1,9,14,276,8,16,0,1,0
Gaoxiong,96,PM2.5,12,2,36,66,304,24,1,14,0,0
Ciudad Juarez,98,O3,92,4,13,20,184,4,0,0,0,0
Anyang,123,PM2.5,2,1,45,73,804,26,0,0,0,0
Kananga,39,PM2.5,24,0,9,32,79,15,0,0,0,0
Gwangju,34,PM2.5,39,3,7,15,386,11,0,0,0,0
Suqian,119,PM2.5,6,3,42,73,429,30,0,0,0,0
Jining Shandong,83,PM2.5,23,1,24,97,137,17,0,7,0,0
Medina,210,PM10,39,2,68,362,124,14,0,0,0,0
Yekaterinburg,51,PM2.5,34,1,13,24,119,28,0,0,0,0
Abu Dhabi,95,PM2.5,59,2,27,77,147,27,0,0,0,0
Jodhpur,260,PM10,7,5,252,450,4885,84,591,0,31,0
Grande Sao Luis,40,PM2.5,40,1,10,14,98,1,0,0,0,0
Edmonton,60,PM2.5,16,0,20,26,497,19,3,9,0,0
Natal,68,PM2.5,18,0,19,42,89,15,0,0,0,0
Ranchi,160,PM2.5,10,16,71,104,486,31,12,54,5,0
Kathmandu,169,PM2.5,9,4,83,261,1109,12,15,31,3,0
Jabalpur,205,PM2.5,3,9,148,324,1890,47,18,65,0,0
Zhangjiakou,70,PM2.5,20,3,19,38,524,10,0,0,0,0
Huainan,41,PM2.5,28,0,10,19,130,27,6,13,0,0
Asansol,156,PM2.5,39,3,65,134,624,20,12,54,5,0
Chaozhou,143,PM2.5,10,1,54,88,220,19,1,10,0,0
Kota,185,PM2.5,1,1,65,84,457,21,5,12,1,0
San Diego,64,PM2.5,17,0,16,49,763,51,54,93,0,0
Kharkiv,82,PM2.5,18,2,27,28,198,25,0,0,0,0
San Jose,65,PM2.5,14,1,16,41,620,34,25,47,0,0
Chon Buri,76,PM2.5,9,5,15,25,598,14,0,0,0,0
Allahabad,171,PM2.5,2,7,98,196,3082,54,93,134,0,0
Gwalior,186,PM2.5,4,6,114,114,887,3,6,6,0,0
Ottawa,52,PM2.5,28,0,15,22,135,11,0,0,0,0
Zurich,42,PM2.5,5,0,10,13,186,11,3,9,0,0
Belgrade,67,PM2.5,6,11,21,26,442,29,0,0,0,0
Amritsar,186,PM2.5,13,5,126,295,476,22,5,32,1,0
Joao Pessoa,49,PM2.5,20,0,10,19,86,1,0,0,0,0
Yiwu,45,PM2.5,27,0,11,38,151,34,5,12,0,0
Queretaro,55,PM2.5,34,9,14,49,1070,5,0,0,0,0
Taian Shandong,56,PM2.5,33,3,12,32,138,5,0,7,0,0
Copenhagen,54,PM2.5,20,0,10,23,213,22,34,18,0,0
Konya,190,PM2.5,2,27,130,143,2053,41,0,0,0,0
Bucaramanga,31,PM2.5,37,0,7,10,174,2,0,0,0,0
Dhanbad,161,PM2.5,39,4,75,152,624,20,12,52,5,0
Weihai,57,PM2.5,22,3,14,39,352,9,0,0,0,0
Dallas,58,PM10,35,0,14,63,103,17,1,5,0,0
Ganzhou,72,PM2.5,9,2,22,55,692,10,0,0,0,0
Adelaide,28,PM2.5,13,0,6,17,95,20,0,0,0,0
Hai Phong,64,PM2.5,30,7,16,27,263,4,0,0,0,0
Mombasa,34,PM2.5,16,1,8,15,93,2,0,0,0,0
Taizhong,83,PM2.5,4,2,23,88,200,33,1,10,0,0
Maceio,83,PM2.5,4,2,23,88,200,33,1,10,0,0
Cochabamba,83,PM2.5,4,2,23,88,200,33,1,10,0,0
Samut Prakan,148,PM2.5,3,1,62,78,520,39,0,0,0,0
Joinville,62,PM2.5,40,1,16,33,103,10,0,0,0,0
Jiaxing,101,PM2.5,2,4,35,88,889,40,0,0,0,0
Kaifeng,127,PM2.5,3,4,47,116,542,34,0,0,0,0
Helsinki,55,PM2.5,21,0,10,27,154,17,0,0,0,0
Porto,84,PM2.5,4,2,31,32,403,26,0,0,0,0
Zhanjiang,81,PM2.5,26,7,25,49,521,8,0,0,0,0
Zunyi,79,PM2.5,8,5,23,33,454,11,0,0,0,0
Rizhao,117,PM2.5,2,3,40,89,1041,29,0,0,0,0
Prague,69,PM2.5,3,1,20,51,350,68,21,42,0,0
Dongying,93,PM2.5,2,9,33,107,1209,33,0,0,0,0
Qom,95,PM2.5,32,1,35,83,535,12,5,17,1,0
Mianyang Sichuan,88,PM2.5,28,2,28,58,169,19,1,7,0,0
Nanchong,119,PM2.5,12,4,41,76,462,16,0,0,0,0
Fushun Liaoning,119,PM2.5,12,4,41,76,462,16,0,0,0,0
Antalya,101,PM2.5,8,6,38,42,309,40,0,0,0,0
Bareilly,190,PM2.5,32,6,130,222,1355,22,9,46,1,0
Sofia,71,PM2.5,15,5,25,25,685,17,8,0,0,0
Shiyan,76,PM2.5,9,3,22,46,369,15,0,0,0,0
Kazan,28,O3,30,2,6,10,136,3,0,0,0,0
Ad-Dammam,144,PM2.5,45,13,53,111,143,32,0,0,0,0
Port Elizabeth,64,PM2.5,16,2,20,42,112,25,1,2,0,0
Ahvaz,33,PM2.5,42,1,9,11,113,1,0,0,0,0
Liuan,57,PM2.5,17,1,16,23,164,12,0,0,0,0
Florianopolis,66,PM2.5,20,2,19,35,64,28,0,0,0,0
Nizhniy Novgorod,64,PM2.5,26,2,18,45,145,25,0,0,0,0
Yingkou,114,PM2.5,7,5,43,82,1656,23,0,0,0,0
Fes,30,O3,33,2,5,7,117,3,0,0,0,0
Aligarh,199,PM2.5,2,10,146,247,1890,29,59,113,2,0
Liuyang,41,PM2.5,28,0,11,28,120,20,6,13,0,0
Dublin,81,PM2.5,15,2,29,29,345,26,55,12,0,0
Maoming,52,PM2.5,6,1,14,24,294,9,38,2,0,0
Tanger,29,O3,32,2,5,11,375,7,4,12,1,0
Pekan Baru,65,PM2.5,16,0,19,27,374,4,0,0,0,0
Tengzhou,117,PM2.5,13,7,40,96,593,26,0,0,0,0
San Luis Potosi,61,PM2.5,36,5,17,33,385,15,0,0,0,0
Mysore,72,PM2.5,8,2,21,51,235,21,5,21,1,0
Chelyabinsk,33,PM2.5,31,1,1,2,123,2,0,0,0,0
